Date,Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power,City,Index
2/21/2020,3:00:00 AM,20.2,59,8.2,10.63,17.34,239,240,15.3,0.6689,Paris,1228
2/21/2020,4:00:00 AM,19.1,60,7.5,10.19,16.69,239,242,15.3,0.693,Paris,1229
2/21/2020,5:00:00 AM,18.6,61,7.3,9.9,16.2,247,250,14.7,0.7045,Paris,1230
2/21/2020,6:00:00 AM,19.1,65,9.1,8.93,14.62,254,263,14.2,0.7034,Paris,1231
2/21/2020,7:00:00 AM,18.6,64,8.3,8.55,14.12,264,273,12.7,0.7023,Paris,1232
2/21/2020,8:00:00 AM,19.3,64,9,8.15,13.44,264,274,12.1,0.7012,Paris,1233
2/21/2020,9:00:00 AM,21.6,64,11.4,8.41,13.89,272,280,11.9,0.7002,Paris,1234
2/21/2020,10:00:00 AM,24.6,65,14.5,8.81,14.34,279,286,12.6,0.6991,Paris,1235
2/21/2020,11:00:00 AM,27,66,17.2,8.7,13.88,279,285,12.7,0.698,Paris,1236
2/21/2020,12:00:00 PM,29,68,19.7,8.22,12.93,283,288,12.6,0.6535,Paris,1237
2/21/2020,1:00:00 PM,30.5,69,21.4,8.37,12.86,282,285,12.2,0.5656,Paris,1238
2/21/2020,2:00:00 PM,31.4,69,22.4,8.26,12.61,281,285,12.2,0.4777,Paris,1239
2/21/2020,3:00:00 PM,31.9,69,23,7.75,12.13,281,285,11.8,0.3898,Paris,1240
2/21/2020,4:00:00 PM,31.8,69,22.7,7.3,11.74,279,284,11.1,0.3019,Paris,1241
2/21/2020,5:00:00 PM,30.7,67,21,6.77,11.3,278,283,10.4,0.214,Paris,1242
2/21/2020,6:00:00 PM,26.6,71,18.4,5.4,9.23,268,275,9.5,0.1923,Paris,1243
2/21/2020,7:00:00 PM,25.3,71,17.2,5.22,9.11,258,267,7.3,0.2368,Paris,1244
2/21/2020,8:00:00 PM,25.8,68,16.8,5.73,9.77,254,263,7.8,0.2814,Paris,1245
2/21/2020,9:00:00 PM,26.6,65,16.3,6.36,10.39,251,259,8.7,0.3259,Paris,1246
2/21/2020,10:00:00 PM,27.1,61,15.4,7,11.25,248,256,9.7,0.3705,Paris,1247
2/21/2020,11:00:00 PM,26.6,59,14.3,7.16,11.55,243,249,10,0.415,Paris,1248
2/22/2020,12:00:00 AM,26.3,60,14.4,7.7,12.88,240,244,10.7,0.4595,Paris,1249
2/22/2020,1:00:00 AM,27.5,58,14.6,8.19,13.91,242,242,11.5,0.5041,Paris,1250
2/22/2020,2:00:00 AM,28.3,56,14.6,8.06,13.79,240,240,11.6,0.5486,Paris,1251
2/22/2020,3:00:00 AM,28,56,14.2,8.15,13.79,241,240,11.5,0.5932,Paris,1252
2/22/2020,4:00:00 AM,27.2,57,13.9,7.83,13.24,243,243,11.5,0.6377,Paris,1253
2/22/2020,5:00:00 AM,26.6,58,13.6,7.25,12.04,246,246,11,0.6396,Paris,1254
2/22/2020,6:00:00 AM,25.8,61,14.3,7.47,11.58,242,244,10.3,0.5989,Paris,1255
2/22/2020,7:00:00 AM,24.2,63,13.3,6.95,9.82,247,248,10.5,0.5582,Paris,1256
2/22/2020,8:00:00 AM,23.6,64,13.4,7.35,10.71,258,262,10.4,0.5175,Paris,1257
2/22/2020,9:00:00 AM,25.5,66,15.7,7.8,12.04,271,275,10.9,0.4768,Paris,1258
2/22/2020,10:00:00 AM,28.2,69,19.2,7.95,12.32,276,283,11.3,0.4361,Paris,1259
2/22/2020,11:00:00 AM,31.5,70,22.6,8.32,13.12,283,288,12,0.3954,Paris,1260
2/22/2020,12:00:00 PM,33.2,69,24.3,7.86,12.54,285,291,11.9,0.361,Paris,1261
2/22/2020,1:00:00 PM,33.8,69,24.6,7.62,12.15,284,290,11.2,0.3331,Paris,1262
2/22/2020,2:00:00 PM,34.4,69,25.3,7.43,11.8,281,287,10.9,0.3052,Paris,1263
2/22/2020,3:00:00 PM,34.6,69,25.6,7.6,12.05,279,284,11,0.2773,Paris,1264
2/22/2020,4:00:00 PM,35.2,67,25.3,7.16,11.6,277,283,10.9,0.2494,Paris,1265
2/22/2020,5:00:00 PM,34.9,65,24.3,6.9,11.3,272,278,10.2,0.2215,Paris,1266
2/22/2020,6:00:00 PM,32.7,65,22.4,6.32,10.52,259,267,9.7,0.2234,Paris,1267
2/22/2020,7:00:00 PM,32.5,65,22,6.84,11.53,255,262,9.5,0.2552,Paris,1268
2/22/2020,8:00:00 PM,33.2,64,22.2,7.4,12.6,257,263,10.3,0.287,Paris,1269
2/22/2020,9:00:00 PM,33.9,62,22.3,7.81,13.25,257,261,11.1,0.3189,Paris,1270
2/22/2020,10:00:00 PM,33.9,63,22.5,8.26,13.78,259,264,11.6,0.3507,Paris,1271
2/22/2020,11:00:00 PM,34.1,63,22.6,8.94,14.9,265,269,12.7,0.3825,Paris,1272
2/23/2020,12:00:00 AM,33.4,64,22.6,9.01,15.01,267,272,12.9,0.4143,Paris,1273
2/23/2020,1:00:00 AM,33.4,64,22.4,9.04,15,265,270,12.9,0.4461,Paris,1274
2/23/2020,2:00:00 AM,34.8,61,22.6,10.5,16.87,269,275,14.9,0.478,Paris,1275
2/23/2020,3:00:00 AM,34.2,62,22.5,10.74,16.77,275,278,15.6,0.5098,Paris,1276
2/23/2020,4:00:00 AM,32.5,66,22.5,11.09,17.02,283,287,16,0.5416,Paris,1277
2/23/2020,5:00:00 AM,32.5,72,24.4,12.08,18.16,294,297,17.2,0.5561,Paris,1278
2/23/2020,6:00:00 AM,31,77,24.8,12.34,18.4,303,306,18,0.5532,Paris,1279
2/23/2020,7:00:00 AM,29.6,79,23.8,11.7,17.55,307,309,17.7,0.5504,Paris,1280
2/23/2020,8:00:00 AM,28.5,80,23.1,10.62,16.18,308,310,16.8,0.5475,Paris,1281
2/23/2020,9:00:00 AM,28.7,79,23.1,10.07,15.2,304,307,15.3,0.5446,Paris,1282
2/23/2020,10:00:00 AM,29.4,79,23.7,9.24,13.45,301,304,14.5,0.5418,Paris,1283
2/23/2020,11:00:00 AM,30.3,80,24.8,7.92,12.06,296,300,13.4,0.5389,Paris,1284
2/23/2020,12:00:00 PM,30.9,78,24.8,8.36,11.29,298,300,12.1,0.5108,Paris,1285
2/23/2020,1:00:00 PM,31.6,77,25.3,8.14,10.97,296,299,12.2,0.4575,Paris,1286
2/23/2020,2:00:00 PM,32.4,74,25.2,7.83,10.53,298,300,11.9,0.4042,Paris,1287
2/23/2020,3:00:00 PM,33,73,25.3,6.72,9.63,300,303,11.3,0.3508,Paris,1288
2/23/2020,4:00:00 PM,33,71,24.6,6.24,9.28,305,307,9.8,0.2975,Paris,1289
2/23/2020,5:00:00 PM,31.5,70,22.8,5.86,9.22,307,311,9,0.2442,Paris,1290
2/23/2020,6:00:00 PM,28.6,73,20.9,4.98,8.49,308,315,8.3,0.2189,Paris,1291
2/23/2020,7:00:00 PM,26.6,72,19,4.62,8.07,309,317,6.9,0.2218,Paris,1292
2/23/2020,8:00:00 PM,24.7,74,17.6,3.97,6.72,304,317,6.3,0.2246,Paris,1293
2/23/2020,9:00:00 PM,23.3,75,16.4,3.67,5.67,299,319,5.2,0.2274,Paris,1294
2/23/2020,10:00:00 PM,21.7,75,15,3.38,4.52,304,332,4.7,0.2303,Paris,1295
2/23/2020,11:00:00 PM,22.6,71,14.5,2.39,3.04,303,351,4.1,0.2331,Paris,1296
2/24/2020,12:00:00 AM,28.9,57,15.6,1.51,0.94,262,32,2.9,0.236,Paris,1297
2/24/2020,1:00:00 AM,29.5,55,15.3,1.12,0.91,243,96,1.8,0.2388,Paris,1298
2/24/2020,2:00:00 AM,27.4,60,15.2,1.56,1.25,230,151,1.8,0.2417,Paris,1299
2/24/2020,3:00:00 AM,29.4,55,15.2,0.94,1.22,238,145,1.8,0.2445,Paris,1300
2/24/2020,4:00:00 AM,29.5,54,15,0.36,1.79,124,117,1.2,0.2473,Paris,1301
2/24/2020,5:00:00 AM,26.2,70,17.9,2.65,3.91,79,94,2.9,0.2502,Paris,1302
2/24/2020,6:00:00 AM,26.6,84,22.3,3.01,5.3,84,91,4.1,0.253,Paris,1303
2/24/2020,7:00:00 AM,25.6,89,22.7,3.13,5.89,107,105,4.4,0.2559,Paris,1304
2/24/2020,8:00:00 AM,25.3,91,23.1,2.75,5.5,123,117,4.4,0.2587,Paris,1305
2/24/2020,9:00:00 AM,26.1,92,24,2.42,4.88,142,133,3.9,0.2616,Paris,1306
2/24/2020,10:00:00 AM,27.3,91,25.1,2.56,4.82,141,138,3.9,0.2644,Paris,1307
2/24/2020,11:00:00 AM,28,91,25.6,3.09,4.52,119,125,4.7,0.2672,Paris,1308
2/24/2020,12:00:00 PM,28.3,90,25.9,3.05,3.71,113,117,4.9,0.2701,Paris,1309
2/24/2020,1:00:00 PM,28.7,89,26,3.3,3.9,88,91,5.3,0.2729,Paris,1310
2/24/2020,2:00:00 PM,28.9,88,25.9,3.42,3.91,75,77,5.5,0.2758,Paris,1311
2/24/2020,3:00:00 PM,29.2,87,25.8,3.31,3.71,61,63,5.5,0.2786,Paris,1312
2/24/2020,4:00:00 PM,29.2,86,25.6,3.54,4.11,47,49,5.3,0.2815,Paris,1313
2/24/2020,5:00:00 PM,28.6,89,25.9,3.69,5.08,33,36,5.3,0.2843,Paris,1314
2/24/2020,6:00:00 PM,27.2,92,25.2,4.07,6.31,25,29,5.9,0.2872,Paris,1315
2/24/2020,7:00:00 PM,26.8,91,24.5,4.2,6.69,25,35,5.9,0.29,Paris,1316
2/24/2020,8:00:00 PM,26.5,91,24.3,4.44,7.17,23,30,6.3,0.2928,Paris,1317
2/24/2020,9:00:00 PM,25.8,88,22.8,4.24,7.16,19,28,6.4,0.2957,Paris,1318
2/24/2020,10:00:00 PM,24.8,86,21.3,4.59,7.78,20,28,6.5,0.2985,Paris,1319
2/24/2020,11:00:00 PM,24.6,85,20.7,4.84,8.01,18,26,6.9,0.3014,Paris,1320
2/25/2020,12:00:00 AM,24.1,85,20.2,5.12,8.15,17,23,7.3,0.3042,Paris,1321
2/25/2020,1:00:00 AM,22.8,87,19.6,4.95,7.95,14,21,7.3,0.307,Paris,1322
2/25/2020,2:00:00 AM,22.2,90,19.6,5.38,8.54,10,16,7.6,0.3099,Paris,1323
2/25/2020,3:00:00 AM,21.4,90,19,5.62,8.86,5,11,8.1,0.3127,Paris,1324
2/25/2020,4:00:00 AM,21,90,18.6,6.11,9.48,3,7,8.7,0.3156,Paris,1325
2/25/2020,5:00:00 AM,20.7,90,18.3,6.74,10.44,6,9,9.6,0.3199,Paris,1326
2/25/2020,6:00:00 AM,19.7,90,17.2,7.51,11.28,10,13,10.5,0.3257,Paris,1327
2/25/2020,7:00:00 AM,18.7,93,17,7.1,10.67,10,13,10.9,0.3315,Paris,1328
2/25/2020,8:00:00 AM,18.6,95,17.3,7.83,10.43,10,12,11.2,0.3373,Paris,1329
2/25/2020,9:00:00 AM,19,93,17.3,7.96,10.34,12,12,11.8,0.343,Paris,1330
2/25/2020,10:00:00 AM,19,92,17.1,7.76,9.69,7,8,11.7,0.3488,Paris,1331
2/25/2020,11:00:00 AM,18.6,90,16.3,7.8,9.5,1,2,11.8,0.3546,Paris,1332
2/25/2020,12:00:00 PM,19,85,15.4,7.21,8.71,357,357,11.7,0.3408,Paris,1333
2/25/2020,1:00:00 PM,20.1,81,15.4,6.73,8.03,355,355,11,0.3075,Paris,1334
2/25/2020,2:00:00 PM,20.9,80,15.6,6.68,8.08,351,352,10.2,0.2742,Paris,1335
2/25/2020,3:00:00 PM,21.7,78,15.9,6.04,7.45,348,348,10,0.2408,Paris,1336
2/25/2020,4:00:00 PM,21.6,79,16,5.63,7.16,343,345,9,0.2075,Paris,1337
2/25/2020,5:00:00 PM,20.5,82,15.8,4.44,6.61,337,340,8.2,0.1742,Paris,1338
2/25/2020,6:00:00 PM,16.3,87,13.1,4.47,6.95,333,337,6.3,0.1518,Paris,1339
2/25/2020,7:00:00 PM,14.5,89,11.9,3.13,5.34,343,347,6.2,0.1405,Paris,1340
2/25/2020,8:00:00 PM,13.6,90,11.2,1.66,3.01,335,354,4.2,0.1291,Paris,1341
2/25/2020,9:00:00 PM,16.3,89,13.7,1.92,2.6,309,337,2.7,0.1177,Paris,1342
2/25/2020,10:00:00 PM,16.6,90,14.1,2.15,2.62,292,310,3,0.1064,Paris,1343
2/25/2020,11:00:00 PM,16.3,90,14,2.24,3.2,280,290,3.2,0.095,Paris,1344
2/26/2020,12:00:00 AM,17,88,14.1,2.12,3.91,262,274,3.3,0.0836,Paris,1345
2/26/2020,1:00:00 AM,17.5,87,14.4,2.81,4.96,266,279,4,0.0723,Paris,1346
2/26/2020,2:00:00 AM,16.6,89,13.8,3.67,6.11,287,302,5,0.0609,Paris,1347
2/26/2020,3:00:00 AM,15.7,91,13.5,4.19,6.51,303,316,5.6,0.0495,Paris,1348
2/26/2020,4:00:00 AM,15.3,94,13.7,4.36,6.86,307,323,6.1,0.0382,Paris,1349
2/26/2020,5:00:00 AM,15.4,92,13.5,4.34,7.41,308,325,6.1,0.0327,Paris,1350
2/26/2020,6:00:00 AM,15.6,92,13.7,4.3,6.63,329,337,6.1,0.0332,Paris,1351
2/26/2020,7:00:00 AM,13.6,91,11.4,3.5,5.65,323,337,6.2,0.0337,Paris,1352
2/26/2020,8:00:00 AM,12.1,90,9.9,3.22,5.22,330,348,5,0.0342,Paris,1353
2/26/2020,9:00:00 AM,13.6,89,11,2.73,3.92,336,354,4.6,0.0347,Paris,1354
2/26/2020,10:00:00 AM,15,86,11.7,2.1,2.25,335,339,4.5,0.0352,Paris,1355
2/26/2020,11:00:00 AM,16.1,83,11.8,1.84,1.93,292,291,4,0.0356,Paris,1356
2/26/2020,12:00:00 PM,17,81,12.1,2.24,2.45,280,282,4.4,0.0361,Paris,1357
2/26/2020,1:00:00 PM,17.6,79,12.2,1.73,1.92,280,279,4.5,0.0366,Paris,1358
2/26/2020,2:00:00 PM,18.2,78,12.6,1.6,1.6,266,270,3.8,0.0371,Paris,1359
2/26/2020,3:00:00 PM,18.7,77,12.7,1.2,1.2,265,265,3.5,0.0376,Paris,1360
2/26/2020,4:00:00 PM,18.8,77,12.7,0.94,0.94,238,238,2.8,0.0381,Paris,1361
2/26/2020,5:00:00 PM,17.6,80,12.6,0.92,0.91,193,186,2.1,0.0385,Paris,1362
2/26/2020,6:00:00 PM,15,84,10.9,1.63,1.94,169,168,2.1,0.039,Paris,1363
2/26/2020,7:00:00 PM,14,85,10.3,1.75,2.45,167,168,2.2,0.0395,Paris,1364
2/26/2020,8:00:00 PM,13.8,86,10.3,2.19,3.05,137,148,2.7,0.04,Paris,1365
2/26/2020,9:00:00 PM,12.9,87,9.9,2.77,3.98,116,129,3.4,0.0405,Paris,1366
2/26/2020,10:00:00 PM,12.9,88,10.1,2.92,4.78,112,127,3.9,0.041,Paris,1367
2/26/2020,11:00:00 PM,12.3,89,9.7,3.29,5.33,110,124,4.5,0.0415,Paris,1368
2/27/2020,12:00:00 AM,11.3,90,8.9,3.22,5.6,116,125,4.8,0.0419,Paris,1369
2/27/2020,1:00:00 AM,11.6,90,9.3,3.05,5.32,122,131,4.5,0.0424,Paris,1370
2/27/2020,2:00:00 AM,11.4,91,9.3,2.97,5.03,123,131,4.4,0.0429,Paris,1371
2/27/2020,3:00:00 AM,9.9,92,8,3.08,4.82,126,132,4.3,0.0434,Paris,1372
2/27/2020,4:00:00 AM,7.7,93,6.1,2.77,4.53,131,137,4.2,0.0439,Paris,1373
2/27/2020,5:00:00 AM,7.8,94,6.4,2.8,4.6,125,132,3.7,0.0444,Paris,1374
2/27/2020,6:00:00 AM,6.5,92,4.6,2.13,3.75,139,138,3.8,0.0448,Paris,1375
2/27/2020,7:00:00 AM,6.8,91,4.6,2,3.52,143,145,2.7,0.0453,Paris,1376
2/27/2020,8:00:00 AM,7.8,89,5.3,2.4,3.61,163,166,3.5,0.0458,Paris,1377
2/27/2020,9:00:00 AM,9,90,6.6,2.94,4.32,190,193,4.7,0.0463,Paris,1378
2/27/2020,10:00:00 AM,11.3,92,9.4,4.22,5.54,216,219,6.5,0.0468,Paris,1379
2/27/2020,11:00:00 AM,14.5,93,12.8,4.22,5.19,216,220,6.9,0.0473,Paris,1380
2/27/2020,12:00:00 PM,16.7,89,13.9,4.39,5.45,221,224,6.8,0.0442,Paris,1381
2/27/2020,1:00:00 PM,19.4,88,16.4,4.69,5.72,230,234,7.2,0.0375,Paris,1382
2/27/2020,2:00:00 PM,23,87,19.6,4.98,6.2,248,252,7.7,0.0308,Paris,1383
2/27/2020,3:00:00 PM,25.4,87,22.2,4.53,6.6,264,270,7.6,0.0242,Paris,1384
2/27/2020,4:00:00 PM,27.3,88,24.3,3.64,6.15,286,292,6.8,0.0175,Paris,1385
2/27/2020,5:00:00 PM,27.4,88,24.4,3.08,5.48,306,308,5.3,0.0108,Paris,1386
2/27/2020,6:00:00 PM,25.4,89,22.7,3.72,6.16,301,302,4.3,0.0083,Paris,1387
2/27/2020,7:00:00 PM,23.7,91,21.4,3.28,5.36,322,323,5.2,0.0098,Paris,1388
2/27/2020,8:00:00 PM,18.6,95,17.5,2.87,4.12,331,346,4.3,0.0114,Paris,1389
2/27/2020,9:00:00 PM,19,97,18.4,3.14,5.06,338,351,3.9,0.013,Paris,1390
2/27/2020,10:00:00 PM,20.7,96,19.7,3.28,5.71,348,357,4.3,0.0145,Paris,1391
2/27/2020,11:00:00 PM,21.1,96,20.2,3.11,5.81,354,3,4.4,0.0161,Paris,1392
2/28/2020,12:00:00 AM,20.3,97,19.5,2.41,4.63,5,14,4.2,0.0177,Paris,1393
2/28/2020,1:00:00 AM,17.8,95,16.5,1.94,3.81,348,14,3.4,0.0192,Paris,1394
2/28/2020,2:00:00 AM,18.9,95,17.6,1.28,2.75,321,10,2.7,0.0208,Paris,1395
2/28/2020,3:00:00 AM,19.7,95,18.5,0.92,2.1,311,357,1.8,0.0223,Paris,1396
2/28/2020,4:00:00 AM,21.7,94,20.2,0.45,1.81,297,354,1.3,0.0239,Paris,1397
2/28/2020,5:00:00 AM,21.4,92,19.5,1.03,1.08,241,326,1.3,0.0255,Paris,1398
2/28/2020,6:00:00 AM,18.2,98,17.8,1.82,2.1,99,90,1.5,0.027,Paris,1399
2/28/2020,7:00:00 AM,18.4,96,17.4,1.66,1.9,115,108,3.2,0.0286,Paris,1400
2/28/2020,8:00:00 AM,18.8,94,17.2,1.61,1.39,150,150,2.9,0.0302,Paris,1401
2/28/2020,9:00:00 AM,19.8,93,18.1,2.11,1.9,175,183,3.6,0.0317,Paris,1402
2/28/2020,10:00:00 AM,21.7,92,19.7,2.32,2.38,187,202,4.1,0.0333,Paris,1403
2/28/2020,11:00:00 AM,23.8,91,21.5,2.43,2.85,189,198,4.2,0.0348,Paris,1404
2/28/2020,12:00:00 PM,26.1,90,23.5,3.1,3.53,201,205,5,0.0364,Paris,1405
2/28/2020,1:00:00 PM,28.2,89,25.4,3.69,4.3,213,216,5.7,0.038,Paris,1406
2/28/2020,2:00:00 PM,30.1,90,27.6,4.34,5.17,218,221,6.5,0.0395,Paris,1407
2/28/2020,3:00:00 PM,31.2,92,29,4.95,5.87,225,226,7.3,0.0411,Paris,1408
2/28/2020,4:00:00 PM,30.7,93,29,5.1,6.24,228,229,7.4,0.0427,Paris,1409
2/28/2020,5:00:00 PM,30,94,28.6,5.31,6.66,227,229,7.6,0.0442,Paris,1410
2/28/2020,6:00:00 PM,29.4,95,28,4.34,5.95,218,221,7.9,0.0714,Paris,1411
2/28/2020,7:00:00 PM,28.4,95,27.1,4.61,6.66,210,216,6.6,0.1241,Paris,1412
2/28/2020,8:00:00 PM,27.8,95,26.4,4.94,7.13,201,211,6.9,0.1768,Paris,1413
2/28/2020,9:00:00 PM,26.7,93,25,5.77,9.21,208,214,8.1,0.2295,Paris,1414
2/28/2020,10:00:00 PM,26.7,90,24.1,6.77,11.1,214,218,9.5,0.2823,Paris,1415
2/28/2020,11:00:00 PM,27.1,86,23.5,7.24,12.09,215,219,10.3,0.335,Paris,1416
2/29/2020,12:00:00 AM,27.9,83,23.4,7.48,12.65,218,219,10.7,0.3877,Paris,1417
2/29/2020,1:00:00 AM,28.5,81,23.3,7.54,12.63,219,221,10.8,0.4405,Paris,1418
2/29/2020,2:00:00 AM,28.8,79,23.2,7.32,12.33,219,221,10.8,0.4932,Paris,1419
2/29/2020,3:00:00 AM,29.1,79,23.5,7.02,11.81,221,225,10.4,0.5459,Paris,1420
2/29/2020,4:00:00 AM,29.5,79,23.8,7,11.76,224,228,10,0.5986,Paris,1421
2/29/2020,5:00:00 AM,29.7,79,23.8,7.37,12.33,228,229,10.4,0.6189,Paris,1422
2/29/2020,6:00:00 AM,28.8,80,23.3,6.79,11.47,227,228,10.7,0.6068,Paris,1423
2/29/2020,7:00:00 AM,28.5,79,22.9,6.53,11.09,220,219,9.6,0.5946,Paris,1424
2/29/2020,8:00:00 AM,28.4,80,22.9,6.74,11.34,212,210,9.5,0.5825,Paris,1425
2/29/2020,9:00:00 AM,30.6,79,24.9,6.71,11.42,205,203,9.6,0.5704,Paris,1426
2/29/2020,10:00:00 AM,32.4,81,27.2,6.74,11.21,195,196,9.7,0.5582,Paris,1427
2/29/2020,11:00:00 AM,32.9,83,28.3,6.45,10.7,193,194,10,0.5461,Paris,1428
2/29/2020,12:00:00 PM,33.3,83,28.8,6.18,10.24,194,195,9.3,0.5329,Paris,1429
2/29/2020,1:00:00 PM,34,84,29.6,5.88,9.65,198,199,9,0.5188,Paris,1430
2/29/2020,2:00:00 PM,34.4,84,30.1,5.1,8.18,206,207,8.5,0.5047,Paris,1431
2/29/2020,3:00:00 PM,34.4,85,30.5,4.57,7.39,209,210,7.4,0.4906,Paris,1432
2/29/2020,4:00:00 PM,34.2,86,30.5,4.14,6.57,200,206,6.6,0.4765,Paris,1433
2/29/2020,5:00:00 PM,33.5,86,29.9,4.18,6.98,201,207,6.2,0.4624,Paris,1434
2/29/2020,6:00:00 PM,29.2,90,26.7,3.45,5.58,202,213,5.9,0.4482,Paris,1435
2/29/2020,7:00:00 PM,27.9,90,25.3,4.08,6.42,211,217,5.4,0.4341,Paris,1436
2/29/2020,8:00:00 PM,27.7,88,24.5,4.05,6.3,220,223,5.5,0.42,Paris,1437
2/29/2020,9:00:00 PM,28,87,24.5,4.65,6.72,242,247,6.4,0.4059,Paris,1438
2/29/2020,10:00:00 PM,27.9,86,24.1,4.87,6.91,261,280,6.4,0.3918,Paris,1439
2/29/2020,11:00:00 PM,31.2,75,24.1,6.75,11.74,282,290,9.1,0.3776,Paris,1440
3/1/2020,12:00:00 AM,33.9,71,25.5,8.12,13.4,292,303,11.1,0.3635,Paris,1441
3/1/2020,1:00:00 AM,33.8,72,25.9,9.84,15.98,308,314,13.8,0.3494,Paris,1442
3/1/2020,2:00:00 AM,34.2,71,25.6,10.34,16.19,312,315,14.9,0.3353,Paris,1443
3/1/2020,3:00:00 AM,32.9,74,25.5,9.51,15.06,304,307,14.9,0.3212,Paris,1444
3/1/2020,4:00:00 AM,31.6,76,24.8,8.01,13,296,301,13.6,0.3071,Paris,1445
3/1/2020,5:00:00 AM,30.6,75,23.5,7.45,12.55,282,289,11.3,0.3211,Paris,1446
3/1/2020,6:00:00 AM,33.6,73,26,9.85,15.43,283,285,13.9,0.3632,Paris,1447
3/1/2020,7:00:00 AM,32.5,74,25.2,10.38,15.99,281,283,14.7,0.4054,Paris,1448
3/1/2020,8:00:00 AM,32,72,23.9,10.64,16.2,279,281,15.2,0.4475,Paris,1449
3/1/2020,9:00:00 AM,32.7,70,23.9,12.79,18.58,282,283,18.2,0.4896,Paris,1450
3/1/2020,10:00:00 AM,32.6,72,24.7,13.18,18.34,282,283,19,0.5318,Paris,1451
3/1/2020,11:00:00 AM,32.3,76,25.7,13.41,18.17,284,286,19.5,0.5739,Paris,1452
3/1/2020,12:00:00 PM,32,76,25.2,13.24,17.75,285,287,19.4,0.5981,Paris,1453
3/1/2020,1:00:00 PM,32.1,74,24.9,13.35,17.84,288,290,20,0.6044,Paris,1454
3/1/2020,2:00:00 PM,31.9,74,24.6,13.85,18.28,292,293,19.8,0.6106,Paris,1455
3/1/2020,3:00:00 PM,31.7,73,24.1,13.38,17.76,302,302,20.7,0.6169,Paris,1456
3/1/2020,4:00:00 PM,31.6,75,24.6,11.37,15.59,304,305,19.2,0.6231,Paris,1457
3/1/2020,5:00:00 PM,30.7,76,24,10.41,14.66,311,312,16.4,0.6294,Paris,1458
3/1/2020,6:00:00 PM,28,78,21.9,9.76,13.71,308,309,15,0.6178,Paris,1459
3/1/2020,7:00:00 PM,27.1,78,21,9.1,13.14,306,307,14,0.5885,Paris,1460
3/1/2020,8:00:00 PM,26.1,78,20.1,8.62,12.64,308,310,13.1,0.5592,Paris,1461
3/1/2020,9:00:00 PM,24.9,78,19,8.12,12.14,308,310,12.4,0.5299,Paris,1462
3/1/2020,10:00:00 PM,23.5,79,17.9,7.82,11.84,309,311,11.6,0.5006,Paris,1463
3/1/2020,11:00:00 PM,21.6,80,16.3,7.36,11.37,307,309,11.2,0.4713,Paris,1464
3/2/2020,12:00:00 AM,20,80,14.9,6.74,10.74,302,306,10.5,0.4419,Paris,1465
3/2/2020,1:00:00 AM,18.8,81,13.9,6.17,10.31,295,300,9.6,0.4126,Paris,1466
3/2/2020,2:00:00 AM,17.6,81,12.8,5.85,9.85,287,294,8.9,0.3833,Paris,1467
3/2/2020,3:00:00 AM,16.6,81,11.8,5.72,9.51,275,285,8.3,0.354,Paris,1468
3/2/2020,4:00:00 AM,15.6,81,10.9,5.94,9.61,263,273,8.3,0.3247,Paris,1469
3/2/2020,5:00:00 AM,15.1,81,10.4,6.53,10.52,255,261,9.2,0.3327,Paris,1470
3/2/2020,6:00:00 AM,14.8,85,11.1,5.78,9.63,240,246,10,0.3781,Paris,1471
3/2/2020,7:00:00 AM,15.7,84,11.7,6.36,10.76,233,237,8.9,0.4235,Paris,1472
3/2/2020,8:00:00 AM,17.2,83,12.8,7.71,12.81,226,228,10.9,0.4689,Paris,1473
3/2/2020,9:00:00 AM,20.3,82,15.6,8.56,13.79,223,224,12.3,0.5143,Paris,1474
3/2/2020,10:00:00 AM,23.8,81,19,8.56,14.43,223,224,12.8,0.5597,Paris,1475
3/2/2020,11:00:00 AM,27.1,82,22.2,9.64,15.36,221,223,14,0.6051,Paris,1476
3/2/2020,12:00:00 PM,29.5,81,24.4,9.65,15.01,220,222,14.3,0.6138,Paris,1477
3/2/2020,1:00:00 PM,31.2,78,25.3,9.68,14.92,215,217,14.1,0.5858,Paris,1478
3/2/2020,2:00:00 PM,31.7,81,26.4,9.87,14.74,220,221,14.7,0.5579,Paris,1479
3/2/2020,3:00:00 PM,32.1,80,26.7,9.69,13.8,225,228,14.8,0.5299,Paris,1480
3/2/2020,4:00:00 PM,33.1,77,26.8,9.41,13.89,226,229,14,0.5019,Paris,1481
3/2/2020,5:00:00 PM,33.7,75,26.7,9.07,13.5,236,239,13.6,0.474,Paris,1482
3/2/2020,6:00:00 PM,33.4,72,25.3,8.44,13.12,251,257,12.9,0.4657,Paris,1483
3/2/2020,7:00:00 PM,31.4,72,23.5,7.86,12.97,258,264,12,0.477,Paris,1484
3/2/2020,8:00:00 PM,32.4,78,26.2,10.38,15.62,281,283,15.2,0.4884,Paris,1485
3/2/2020,9:00:00 PM,33,87,29.5,10.18,14.99,288,290,14.9,0.4998,Paris,1486
3/2/2020,10:00:00 PM,32.3,86,28.7,11.14,16.06,295,297,15.9,0.5111,Paris,1487
3/2/2020,11:00:00 PM,30.9,83,26.5,10.97,16.06,294,296,15.9,0.5225,Paris,1488
